x,i,j,k,y
74.52611038,1,1,1,317.3265545
45.68956559,0,1,2,204.6708752
117.1523625,0,0,3,366.2265828
90.61735791,1,0,1,559.6371756
67.39463441,0,1,2,499.7681281
28.80230804,1,1,3,187.3065198
90.51437135,0,0,2,430.7480239
59.18825077,1,0,3,511.4244153
14.92818678,1,1,1,66.42117144
22.56082875,1,0,2,113.8902669
29.75198556,1,1,1,330.9049488
54.25873529,0,1,1,238.3640068
2.131126166,1,0,1,159.2589422
49.76778208,1,1,1,333.9301146
92.73952023,1,1,1,719.5250827
76.22180238,0,0,0,538.4571285
7.864135813,1,1,1,-4.918827129
14.45041759,1,0,2,93.95644594
63.02435779,0,1,1,346.3769491
75.66235569,1,0,1,292.972654
68.64070976,0,1,2,512.6498785
27.67665273,0,0,2,216.2597264
41.92611752,1,1,0,252.710013
71.59286869,0,1,1,492.6077191
-84.51974381,1,1,1,-232.4392606
100.7319005,0,0,1,478.6419043
47.28238446,0,1,2,161.2116211
-44.73930236,0,1,3,-262.674825
54.51314429,0,0,3,226.2460896
10.87330911,1,1,0,41.57621484
24.18763502,0,0,1,-85.97774397
-28.04486086,1,0,2,-72.17143422
103.6754763,0,1,0,484.8569959
-20.98124575,1,1,1,-8.289894636
94.65831617,1,1,1,678.7887513
4.750617273,0,1,2,150.0683857
4.593508263,1,1,1,245.9944194
97.42198613,0,0,3,585.9932195
63.1158108,1,1,2,480.875648
93.78869393,0,1,1,443.1002181
64.50123729,0,0,1,413.9111774
60.73119959,1,1,1,400.1928658
56.25549732,1,0,1,329.2989928
1.064479944,0,0,2,19.3646708
11.9146877,1,1,3,275.0468228
21.43859675,0,0,1,101.2049177
61.81255859,1,1,2,491.6530038
-36.88019856,0,1,2,-191.0588053
71.85112124,1,1,2,444.0295926
13.5703049,0,1,3,109.2892577
85.83932762,1,1,2,431.82048
16.47646273,0,1,1,318.8426422
12.81250361,0,0,2,5.135028296
124.1692512,1,0,2,492.0398521
67.59857584,1,0,2,482.156779
-47.04831368,1,0,1,-34.40131787
98.36302958,1,0,1,578.497414
-26.02473298,1,0,3,46.93643336
79.85331722,0,1,1,274.680808
70.70574616,0,1,1,328.2939561
-11.69395122,0,0,2,-107.3458563
1.280864266,1,0,2,22.01399043
25.1833069,0,0,1,106.7157227
77.8543583,0,0,1,301.0731043
9.334977165,1,0,2,183.7443682
11.28796068,1,0,2,63.48921855
24.46797794,1,0,3,194.230064
71.2761355,0,1,1,374.7897736
35.21434151,0,1,3,453.2270265
6.369038808,1,0,0,82.31597862
36.10465002,1,1,2,232.454942
-16.25819858,1,0,1,79.53203682
36.61154108,1,1,2,447.8406684
16.21271333,0,1,2,39.50107015
-21.56642763,0,1,1,-67.49962813
16.78101199,1,0,1,81.24189024
26.86573815,0,0,1,234.7279029
25.44171812,1,1,2,259.8589549
47.53152326,1,0,2,461.8549243
98.31407775,1,0,3,431.5429906
39.53835513,1,0,1,161.7084087
62.89246375,1,0,1,423.6562047
60.60601081,1,1,2,277.9831154
70.72022975,1,0,2,247.0124643
-7.668274441,1,1,1,122.0285328
-9.757566247,0,0,3,-42.48398393
71.87340083,1,1,1,382.2276342
38.164382,1,0,3,293.3850114
41.83595911,1,0,2,335.3376111
22.20276815,1,1,1,294.8228772
58.5610622,1,0,2,344.273882
76.55703698,0,1,2,406.2401193
10.34148478,0,0,1,45.77984783
102.9706675,0,0,1,569.792308
103.2434359,0,0,2,408.489529
65.50913472,0,1,3,395.9588957
29.7226967,0,1,1,102.8383315
55.3733811,1,0,3,351.9755121
93.8929897,1,0,2,495.569735
69.06274134,0,1,3,192.4845522
44.66284714,1,0,2,21.12073389
62.48880294,0,0,0,361.8163763
35.26652051,1,1,2,273.110406
75.79656748,1,0,3,368.0614469
48.38072637,0,0,2,10.96671991
44.01372246,1,1,1,377.1700979
58.99541559,0,1,1,308.8178367
98.77933297,1,1,2,622.7341412
5.630990392,0,1,2,3.290423717
23.62073973,1,1,1,295.4797936
53.87947178,0,0,0,345.9590254
33.34053632,0,1,1,230.3729044
-15.44916271,1,1,2,86.86015628
88.80453534,0,0,2,314.2378728
94.06116702,0,1,1,563.4452151
24.91115158,0,0,3,24.90418611
24.92823411,0,1,1,151.2216537
32.64069557,0,1,1,381.202288
79.29499765,0,1,2,449.5825758
42.30201328,0,1,1,376.566871
108.2944645,0,0,2,631.3494438
84.36283844,1,1,1,656.4302461
26.21053962,0,0,1,-48.10173108
14.61800898,0,1,1,177.1644843
57.10208774,1,1,1,322.524084
45.03523264,0,1,1,189.591596
87.26180318,0,1,2,403.3582277
74.20109038,0,0,3,320.6390879
78.69966026,0,1,2,547.3511396
83.84298713,0,1,2,456.2748032
8.409975271,1,1,2,207.3051954
25.61348444,1,0,2,104.2282618
60.25916969,0,0,2,152.288454
92.21628427,0,0,0,377.7220101
57.88822792,1,0,2,200.271335
38.85117398,1,1,2,196.894453
52.13860798,0,0,0,207.5680671
28.69332964,0,1,2,227.4868735
28.07408251,1,1,1,448.1659704
31.33223501,0,1,2,157.5934661
107.8665253,1,0,3,578.1755969
32.90658149,0,0,3,24.79141514
19.77155662,1,0,1,332.080977
59.62420227,0,0,2,296.252551
-65.62220568,1,1,2,-82.42321372
54.33554053,0,1,2,226.9562615
23.31144,0,1,3,165.6387932
13.06616754,1,0,1,111.670328
-35.94523468,1,1,1,76.17323737
-5.436061321,1,1,1,99.31226744
15.68746718,0,0,3,-31.60547053
26.92288413,0,1,1,134.2028173
-13.43598836,1,0,2,112.1765428
81.80797597,0,0,2,155.7465395
111.6149409,0,1,3,614.0452737
24.6252273,1,1,1,225.2339482
-25.23543526,0,0,1,-76.7352622
-22.42045874,0,1,1,-129.4471039
12.40969578,1,1,0,183.6744066
78.68794919,1,1,2,189.8635407
57.32704248,0,0,1,434.8156046
87.27840201,1,1,2,578.1003276
85.60293338,0,1,2,550.1022034
93.38202592,0,0,1,147.6745046
48.36621051,1,1,1,358.2357036
73.31164338,0,1,2,412.0924703
39.695995,0,1,1,369.2222058
39.09658039,1,0,2,246.2927686
88.50600266,1,1,2,340.8799285
-24.86212338,1,1,0,-71.06645903
24.64546486,0,1,1,197.9809446
65.17246614,0,0,2,442.1961579
-7.609124293,0,0,2,-75.03925823
69.37187522,0,0,2,472.8785744
47.78370619,1,0,1,217.9635186
67.02507352,1,1,0,417.2903911
9.259024356,1,1,3,214.5489143
26.24052679,0,1,2,108.9110046
74.11311643,1,0,1,337.0121141
31.4468942,1,1,3,276.297284
52.61313101,1,0,1,-31.59280865
73.46536158,1,0,2,149.4038769
-0.246565783,0,0,1,88.31169125
7.221969337,1,1,1,78.60983004
77.0867474,0,1,0,371.9677729
11.7917391,0,0,3,76.41868422
94.0468674,1,1,1,412.571135
82.98178777,1,0,2,501.1776563
91.29008803,1,0,3,497.1950947
70.97834601,1,0,3,433.1024808
33.80266193,0,0,2,64.98275002
99.31568954,1,1,3,476.8337146
3.954222358,0,0,2,-69.02386737
31.1549939,1,1,1,314.4227579
94.39365854,1,1,2,443.1699906
-27.80476868,1,1,2,111.7327982
57.46349195,0,0,1,210.5466708
89.89314417,1,0,2,413.6846765
51.35975121,0,1,1,298.3360558
76.7368888,1,0,2,449.4156929
76.21873577,0,1,1,256.6729896
95.33419313,1,0,2,503.7952992
82.18988176,1,0,0,383.6078862
15.90663457,0,1,2,-0.212687208
55.45976458,1,0,1,87.77993012
72.44436895,1,1,0,562.8428074
7.152796515,0,0,2,-40.84600033
86.06318258,0,1,1,377.4049888
17.05639066,0,1,1,234.3498819
140.7100864,1,1,0,827.1456536
71.57374521,1,1,3,256.1222045
78.62964713,1,0,2,325.3814494
24.05882273,1,0,3,-21.7825377
25.79998911,0,1,2,277.4270874
87.7096659,0,1,2,430.4727162
-14.66866332,1,0,2,-72.38825509
10.26445773,1,0,0,-100.4333407
69.54751936,0,0,2,304.6148254
-21.05063002,0,0,2,-66.18653549
77.25415824,0,1,2,370.6322719
0.822914157,1,1,2,109.8556789
48.13503973,1,1,3,397.3855537
-2.17798567,1,0,3,-65.72622927
43.39882171,1,1,3,383.2127257
86.97744997,0,1,2,353.7797479
60.18531223,0,0,1,316.153491
-6.94666409,1,1,3,27.46685414
43.75418604,0,0,2,319.06992
3.110325106,1,0,3,-6.778619478
63.66560963,0,0,1,405.6108464
6.068410899,1,0,2,141.5993102
20.99026909,1,1,0,270.23437
32.82010976,1,1,1,220.5438603
73.82108558,1,1,2,369.4425509
14.35021719,1,0,2,48.10096978
133.7466966,1,0,1,556.4267172
20.15410164,1,1,1,291.0016207
50.10434677,0,1,1,381.6899808
1.042166459,0,1,1,180.6023473
13.94716814,0,1,1,107.5501542
-35.02071886,0,0,1,-238.1659208
19.7392769,0,1,1,272.8656525
50.64024362,0,1,1,312.4998232
2.697700949,1,1,3,56.40528789
2.429026483,1,0,3,-33.5458259
21.08986794,0,0,2,246.3266674
30.46028993,1,1,2,445.7143858
89.16250958,0,1,2,462.5827405
80.91190068,0,1,1,558.1327203
-2.359980454,1,1,2,37.86248571
3.450779683,0,0,1,26.04749779
128.7458293,0,1,0,925.8088696
36.94159668,0,1,2,151.5399041
-55.73220594,0,1,2,-253.2171024
-18.27471071,0,0,1,-242.2661769
72.75144706,1,1,1,417.8480186
63.2716708,0,0,0,464.5338774
46.59505831,1,1,0,540.8269692
60.22065145,1,0,2,264.2015841
54.9110312,1,1,1,293.4402363
66.32066571,0,1,0,354.198229
26.19203273,1,1,1,200.7173608
46.30292713,1,1,1,402.0217448
101.7428506,0,1,1,504.1245014
4.413194809,1,0,2,-128.7600689
5.192824973,0,1,2,163.1450262
-48.22464461,0,1,2,-286.6919159
34.86953076,1,1,2,257.9903807
4.960887489,1,1,1,293.9361579
1.023526394,1,1,0,240.7062429
29.50328543,0,0,2,146.2237841
-15.57681688,0,0,2,-40.70521339
64.90611247,1,0,2,174.7348705
65.65385261,1,0,3,298.3910196
45.0310128,0,1,3,272.8140486
144.3930209,1,0,2,592.2801066
58.20745784,1,1,1,207.4677555
-42.41974263,0,1,3,-206.9466546
27.02834797,0,1,0,286.1512357
-56.70388126,0,1,1,-123.2630204
-17.26003212,0,0,2,-117.7182927
25.12530482,1,0,3,124.7431192
44.37800458,0,1,0,269.1772498
157.3856081,0,0,0,608.8438728
49.82088445,0,1,0,376.8940288
-7.209082729,1,0,2,89.63086097
48.15638227,0,1,2,282.3461988
42.1607502,1,1,3,184.3099471
11.6548191,0,0,2,1.717120197
19.36581944,0,0,2,26.14048281
39.96386237,1,0,1,303.9621585
119.7077539,1,1,1,690.8321633
33.62542545,1,1,1,211.4479716
54.30270884,0,0,1,293.1314803
5.853002012,0,0,2,24.8821387
76.63414653,0,1,1,445.850254
52.81445063,0,0,1,10.22953061
-33.99670447,0,0,1,-127.3916652
68.25629716,1,0,3,350.7962764
37.98719846,1,0,2,199.6645635
130.5449779,1,1,2,726.1115178
38.75180674,1,0,2,101.3562258
85.99229438,1,0,2,520.3650948
85.4484435,1,0,2,300.91793
66.5411665,1,1,2,482.2546877
85.17117455,1,1,1,619.6693318
43.53800868,0,1,3,143.6966699
69.80640072,1,1,1,362.9786694
80.76984896,1,0,2,306.365299
7.546504872,1,0,3,63.98140857
72.91538919,1,0,1,257.5782812
-17.29548794,1,1,1,-48.01565006
20.68121287,1,1,2,196.749659
18.51108304,1,0,1,253.791378
63.67764252,1,1,1,394.6448557
6.323451181,0,1,1,302.9135472
60.7770143,0,0,0,316.8010007
21.51306501,1,1,2,284.1942994
90.21778261,1,1,2,506.0055971
39.16130566,1,1,2,377.2504542
0.655428269,1,0,2,186.5912895
24.05841339,1,0,0,12.67747057
107.9054249,1,0,3,620.2012408
116.4066381,1,0,2,490.8506203
37.11578474,0,0,1,194.8533853
9.601983336,0,1,2,260.1781497
120.4180875,0,1,1,510.5443071
-23.985504,0,1,2,171.3584936
-26.79583142,0,1,0,-64.83970665
-3.293918765,1,1,1,115.2411527
66.75600987,0,0,1,189.7600404
44.92708957,1,0,1,310.9157105
-21.02167858,0,0,1,-254.3188817
14.98181453,1,1,2,269.7743584
-55.28766473,1,1,2,-89.40766932
22.02121692,1,1,2,300.7003818
89.51669663,1,1,1,511.568164
108.3228263,0,1,1,657.7882126
121.7677347,0,1,2,613.6598916
25.13873152,1,1,3,338.887538
85.76294001,0,1,1,507.9003835
31.45544174,1,1,1,155.0612388
44.56479376,1,1,1,341.6251537
-1.894870296,0,1,3,125.9010343
88.95579832,1,0,1,447.9057477
35.81815821,1,0,3,125.3285004
40.28891064,0,0,0,311.6931857
39.48174339,0,0,1,205.7813959
18.858863,0,0,1,114.5313553
14.86977234,0,0,1,218.7234407
37.74151644,1,0,1,33.52008723
24.96235427,0,0,2,69.04063881
23.31934068,1,0,3,163.2135004
44.42238136,1,0,1,346.7639712
-11.58403933,0,0,1,15.76372432
96.28622061,1,1,0,583.3348607
10.56662085,1,0,1,138.0627373
106.1461459,1,1,1,405.8268644
39.99227262,1,0,2,85.50952437
58.88436942,1,0,2,484.5838964
-36.91549537,1,1,3,-141.4608234
36.20730171,1,1,1,249.2990738
58.94704411,1,1,2,323.0120029
-18.60859128,1,0,2,17.64581755
20.10974082,1,0,1,84.62697565
-1.316583225,1,1,3,131.8709612
6.056788182,0,0,1,204.7817803
84.29889181,1,0,2,354.2948333
41.27925503,0,0,2,179.1547165
56.45613474,1,1,2,437.8023124
7.967961261,1,0,0,70.04182188
15.33646277,1,1,1,304.3950842
103.0364985,1,1,1,502.1536776
4.875572975,0,1,3,162.0297644
73.00198926,1,1,0,519.6732738
-24.97910619,0,0,3,-134.0827813
27.81427884,0,1,1,161.7213621
27.49869543,0,0,1,-84.00823517
55.28895651,0,1,1,314.3141013
41.12774459,0,0,1,348.4992877
10.19110796,1,1,1,239.1602589
35.73305409,1,0,1,166.6303074
9.465705411,1,0,3,98.16472014
57.55224433,1,1,1,537.7591833
70.40712405,0,1,1,263.2890349
103.4646933,1,1,1,612.4991813
94.04248746,0,1,1,559.8344646
-32.39515373,1,1,2,-58.41879135
74.24730252,1,0,2,232.8696907
20.6598168,0,0,1,192.3396557
61.38058821,0,0,2,228.5767235
48.87375285,0,0,1,241.9300013
-2.066764024,0,0,2,-70.66898582
80.63736371,0,1,3,509.5375665
16.96568646,1,0,1,65.15187473
5.581494466,1,1,2,2.07302436
82.00182288,1,1,1,508.5576731
76.79656576,0,1,1,417.2512534
6.918906898,0,0,1,44.17027456
122.2894083,1,1,1,347.9429063
60.84071345,0,0,1,401.1111442
28.59885536,1,1,3,179.8371854
84.71792409,0,0,2,337.7708119
-39.933163,0,0,0,-460.7501585
103.239698,0,1,2,663.6760132
89.83273658,0,1,1,745.5853837
-20.9454017,0,0,1,-87.69796659
42.41900222,0,1,2,201.0140119
-30.79831867,1,1,2,11.70254595
84.87779778,1,0,2,213.5534347
-0.938934287,0,0,1,-33.30251019
31.40494509,1,0,2,183.5966333
125.0297568,1,0,1,538.3396647
112.6735467,0,1,1,647.3337659
-14.49933261,1,0,2,42.45665405
44.73305078,1,1,1,259.4385318
87.96793136,1,0,0,316.6815439
82.96035516,0,0,1,319.6394626
79.06472054,1,1,3,485.3149193
1.062458105,1,0,2,242.2147368
26.68050779,0,1,3,283.957718
42.04260439,1,0,0,158.9395013
-43.79135381,1,0,3,39.38243641
28.61577111,1,1,1,318.7701279
48.02986051,0,0,1,435.0604203
38.42762103,0,1,1,208.5957977
13.13099226,1,1,1,246.4456867
-16.44074836,0,1,1,84.60815146
67.34718437,1,1,1,481.5267918
5.126865521,0,0,0,31.6937703
44.17516891,0,1,1,428.3201077
-42.47623197,0,0,2,-64.7920817
46.57817405,0,0,2,250.7213781
58.68297035,0,1,1,302.9309865
-32.49857124,1,1,1,44.63165546
94.2213624,1,0,2,535.1426859
43.03773517,0,0,2,173.2434764
58.22537049,1,1,2,241.3133403
50.33756532,1,0,3,209.7231493
50.15416428,0,0,1,227.2675127
90.40759921,0,1,0,367.728243
106.5216167,1,1,1,665.117395
-7.289350886,0,0,3,203.818151
-47.84952613,0,0,3,-216.3807028
52.98356714,0,0,2,383.4480697
-40.49652405,1,0,1,-134.9502355
104.9210351,0,0,1,595.2344658
8.467276102,1,1,1,183.3645124
100.3672874,1,0,3,356.4100105
52.1719011,0,1,2,196.3760362
35.55138753,0,0,1,162.0040519
-19.65830507,1,0,1,13.51117899
4.20978881,0,1,2,-65.74111921
-21.08837715,0,1,2,167.2396638
73.42402359,1,1,2,440.3236287
-28.48020683,1,1,2,31.09011831
5.44554867,1,0,2,80.85108342
9.303813877,1,0,1,350.4803755
-6.997150434,0,0,2,-22.34304043
76.83426544,0,1,2,382.5467187
61.90710005,1,1,1,372.3013702
-17.03098703,0,1,1,112.0823485
44.66436484,0,0,2,204.493654
101.6780566,1,1,2,471.3176711
-22.21394197,0,1,2,-180.1291693
-16.56708655,0,1,3,-26.7813963
85.65559942,1,0,3,355.8838341
-13.99501629,1,0,2,-117.2539805
105.6627564,0,1,1,644.9107746
10.62284012,1,1,2,78.89314968
110.699587,1,0,2,549.332426
32.15382797,1,1,1,19.61054818
11.40542163,1,0,0,75.57901387
64.29877729,1,0,3,476.6676493
56.50292009,1,1,2,396.2549776
0.044073255,0,1,2,16.83256291
152.2979158,1,1,1,870.388861
-11.64212276,0,0,3,75.44748108
48.31322956,1,0,1,290.1426455
3.816112935,0,1,0,204.3243084
50.86599562,0,1,2,240.445847
2.181705796,1,0,0,16.53991317
-24.45034894,1,1,2,27.84685278
21.58532246,0,0,0,124.0666798
49.44156274,1,1,2,417.6909724
-0.327502495,1,1,1,58.3748586
70.23326899,0,1,2,147.4092549
-34.66686511,0,0,0,-178.965525
-8.532692063,0,1,2,32.05709726
50.75350819,0,1,1,249.2693772
15.4118068,1,1,1,278.3348512
131.2266139,1,0,3,709.9214709
33.61086792,1,1,3,-1.982491691
49.33122118,1,0,1,108.6128647
42.59888032,1,0,2,77.47838848
84.20751987,1,0,1,428.7009281
47.72526814,1,1,3,236.7788262
5.0314316,0,1,1,146.2275904
90.31308409,1,0,2,171.0695073
46.29732979,1,0,1,198.356426
40.70692325,1,0,1,119.4236787
2.080737291,1,0,1,143.9447226
55.98431125,0,1,1,332.7217014
12.61472516,1,1,1,170.2515163
22.51567719,0,1,2,61.59252893
62.0296575,1,1,3,193.0153576
58.50676224,1,0,3,384.3785496
27.97549569,1,1,2,327.2825135
63.06800749,1,1,1,242.5684416
61.8741249,1,0,1,228.1452849
50.91295588,1,1,3,407.312824
-1.946545971,0,1,1,24.82878054
125.0432275,0,1,1,557.1686874
50.96572202,0,1,3,375.3679823
29.59273541,0,0,2,59.38804349
9.176186211,0,0,2,-89.18115224
15.31042848,0,0,1,56.19012255
72.91126698,0,0,0,378.5051389
-9.3468187,0,0,1,-138.8573048
6.077044145,0,0,1,188.0968628
53.82506607,0,0,0,275.103616
119.1056339,0,1,2,651.1706308
41.95687723,1,1,1,400.2352457
47.02580565,0,0,3,71.19863798
118.853627,0,0,0,519.2630152
-4.989884853,1,0,2,-46.82871238
6.268906545,1,0,1,51.12746519
57.77347682,0,1,1,348.509859
37.65380886,1,0,2,262.681108
1.136851773,1,0,2,33.89695021
-70.33290587,0,1,0,-215.7994565
22.90915639,0,0,1,64.87340969
70.75888669,0,1,2,395.5836672
78.52061938,0,0,3,512.0389704
-7.673644977,1,0,2,-141.1517284
43.31122158,0,0,2,219.0895099
59.57264618,1,0,1,413.2742966
73.55413256,1,1,2,380.4384245
50.9200839,0,1,1,230.6407132
12.64019881,1,1,2,161.8519903
30.74581181,0,0,2,38.85655356
86.42219683,1,1,1,405.4458517
85.72083412,1,0,0,428.1576645
19.72453003,1,1,1,219.1340196
73.60852042,0,1,0,448.0083188
23.79380612,0,1,2,78.61717659
-42.8983522,1,0,1,-145.0646422
-36.43572744,1,1,1,-41.72841442
13.70829454,1,1,0,189.2711765
94.84274391,0,0,2,291.2134274
71.07114848,1,1,1,629.8504674
64.58560851,1,1,2,363.5289019
-39.85365109,1,0,2,-120.9790343
111.6826915,1,1,2,704.109619
44.36139353,0,1,2,203.281516
95.90291175,0,0,2,415.2562282
4.251346426,1,1,0,-26.40285256
60.5821674,1,0,3,271.0361037
50.96929302,1,1,3,342.378423
23.50467217,0,1,1,-8.501014974
39.02515852,0,0,1,23.07390174
28.35486504,1,0,2,355.5077708
36.23865452,1,0,2,136.5571727
-35.37897755,1,1,2,-112.4089351
24.32856961,0,1,2,-37.8521848
43.40841109,0,0,2,179.9183983
32.06903628,1,1,3,326.4988146
39.32817397,0,0,2,333.3921131
22.11910412,0,0,1,1.933119783
77.32315116,0,1,2,596.7896549
80.60210385,0,0,2,319.6937873
-24.59942195,1,0,1,-35.05230352
32.54099481,0,0,2,238.1649553
-24.00461858,0,0,3,-335.6625112
164.2091468,0,1,1,839.6308401
15.96027351,1,0,3,50.47871326
29.66372445,1,0,2,-80.54907995
33.37730795,1,0,3,151.6725801
-43.03579635,0,1,3,-183.9122401
20.00873554,0,1,1,121.0232309
9.728334434,1,1,1,134.2243125
21.93562921,0,0,0,254.6890321
12.64325607,0,1,2,152.7636593
-32.55307901,0,1,2,-45.24146878
79.6570695,1,0,3,520.6000943
20.57154815,0,1,1,130.0951309
23.95117232,1,0,1,204.9109517
95.67268579,0,1,1,408.5788044
20.82134101,1,0,3,231.0912907
-3.434132302,0,0,1,133.4581175
-41.30089475,1,1,1,-177.364006
61.64740948,1,0,2,370.5788604
62.82802991,0,0,0,156.1223231
12.14772075,0,0,2,-26.49330163
6.294850346,0,1,2,48.47358164
42.42540274,1,0,3,305.9534264
10.48499031,0,0,2,98.01720227
51.2561148,0,0,3,218.6906127
47.35265581,1,0,2,278.5250388
-24.51430703,1,0,2,-39.66097145
52.14676622,1,1,2,314.5677943
26.51722418,0,0,2,34.70534239
137.4936768,1,1,2,683.1206474
31.25948817,0,0,1,159.1406977
27.02730929,1,1,2,235.0490205
28.22417133,1,0,3,226.9467061
151.9442117,1,0,1,595.1591745
29.34512215,1,1,2,106.6787136
5.341546984,0,1,1,-8.716851911
37.61769243,0,0,2,155.0025538
76.04250322,0,1,1,341.9854873
-33.96518921,0,1,2,89.57526068
-2.639709335,0,0,2,96.8381616
54.41652612,1,0,2,353.7846231
-15.29212128,1,0,2,36.54302657
-23.08885168,0,1,2,-47.84286287
8.403420743,0,0,0,145.6625747
56.01963451,0,1,1,335.124703
74.20546927,0,1,0,333.3139168
38.94014446,0,0,3,282.6170659
-42.53705794,0,0,0,-298.7359598
9.625499635,0,0,3,-22.51317183
45.95879143,0,1,0,485.625935
58.16400801,0,1,2,294.6937564
162.0066257,1,1,3,688.1487709
81.90383127,0,0,3,243.9126459
78.50475189,1,1,2,362.6001473
134.744022,1,0,2,475.2856103
-7.308629779,0,0,1,-163.3612988
-33.76837017,1,1,1,-181.2900356
61.68991068,0,1,1,424.7786594
104.6140588,0,1,3,732.4651317
51.31026259,1,1,2,387.8556258
75.40809938,1,1,2,498.7964077
46.73694811,1,0,2,-9.929464849
-69.37797204,1,1,1,-142.9004368
55.23548302,1,1,1,394.8544429
7.704999398,1,1,2,149.1987295
29.15786485,0,1,1,197.3091707
-42.72317993,1,1,2,-95.34500614
-34.57683634,0,1,0,21.91824167
38.94487195,0,1,0,218.9845634
5.303183051,0,0,0,-47.53964992
21.1408659,0,0,3,-1.425702513
42.59932196,0,0,1,162.749665
-36.03061685,0,1,1,5.834999596
15.60031931,1,1,1,43.81476276
-7.204981373,0,0,1,81.81349867
-21.69898334,1,0,2,-90.15110096
60.51131487,1,1,2,353.1319993
13.1261286,1,1,1,245.1062159
-4.816430311,1,1,1,132.0476502
74.74166374,0,1,2,543.1835406
80.84267189,1,0,2,524.8845811
53.60594069,1,0,1,177.125723
-3.379294081,0,0,0,-25.36778665
45.04688761,1,1,1,69.98005522
57.21831526,0,1,0,234.2812714
17.49330326,0,0,0,-16.59066358
85.73915815,0,1,2,598.0597159
66.01640768,1,0,2,394.0148027
67.68534036,0,1,1,329.0855785
30.90612136,0,0,2,233.3332402
18.1705257,0,1,2,62.76353218
7.631364354,0,1,3,263.6171375
51.11843715,0,0,1,188.4295218
23.65132141,0,0,2,125.1633264
49.03520426,0,1,1,385.7492374
142.6931703,0,1,0,544.8630144
20.77181021,0,0,2,91.98740363
-47.40043297,0,1,1,50.86339715
39.39983788,0,0,1,82.86068783
-80.99737008,1,0,2,-305.6128217
36.96379347,1,1,1,186.8653255
7.73201922,1,1,1,-72.97145987
-1.770403792,1,0,3,107.9645964
47.4243764,1,1,1,270.2133223
81.17850886,0,1,1,356.9979038
38.15587469,1,1,3,360.3842226
22.86824416,1,1,0,53.34081929
43.92636645,0,0,0,188.0988933
37.45553619,1,1,1,239.5286168
-9.705645058,1,1,1,194.3094735
58.57509458,1,0,2,192.0869619
9.263149656,0,0,1,-69.027729
43.22192112,1,1,3,321.6856678
24.32026654,1,1,1,91.95751768
68.04322758,1,1,0,443.1335302
8.443781153,0,0,2,108.5998454
36.25527508,1,0,1,105.0438782
70.23363569,1,0,2,231.8150774
163.6463152,1,0,2,685.583874
57.27084278,1,0,1,241.4269469
59.04524178,0,0,1,361.2767864
10.35653229,1,0,2,148.7900928
24.67400146,1,0,0,174.6031217
-6.717356715,1,1,2,-39.85933274
84.67997809,1,0,1,402.3155428
-13.31977969,0,1,1,-169.3840215
43.44889554,0,0,2,333.4973912
8.781442618,1,1,2,178.6654011
3.845583742,0,0,1,3.643627993
65.91618794,0,1,3,448.9343294
35.12108893,1,0,2,2.583194794
29.53633932,1,0,0,220.1144588
17.02670182,0,0,1,72.44443513
4.904285991,0,0,1,-16.49905675
49.8680486,1,0,2,398.4276615
43.161282,0,0,1,112.463841
24.65452271,1,1,3,173.3768168
93.26759644,0,1,1,442.9274104
-17.59530894,1,1,2,-35.05540673
-1.037144503,0,0,0,-68.96415185
76.16175873,0,0,1,193.1644725
-19.4051513,0,1,1,-36.39775963
31.24585667,0,1,2,178.4410514
-2.73815097,1,1,3,151.0165366
-24.99531704,1,1,0,124.3009224
46.3354938,1,1,2,438.7170619
34.04414886,1,1,1,115.7457283
129.5866017,1,1,1,604.94597
115.3117722,1,0,2,347.2386355
27.67522301,0,1,1,104.3400672
54.11572499,1,1,1,272.9247328
113.0836414,0,1,2,716.1116293
-24.14974062,0,1,0,119.8516496
71.54101507,0,1,2,423.7558754
